Sno,Customer_ID,Product_ID,Return_Type,Amount,Difference_in_days,Rating
640,9236813,HMTS-B9022,0,315,0,2.9
641,9236753,X-6025,1,338,1,2
642,9237991,X-6025,0,334,1,2
643,9239659,X-2265,0,334,0,3.7
644,9237363,XDD-7094,1,320,2,2.7
645,9236082,XDD-7019,0,348,1,4.2
646,9239020,X-6053,0,299,1,3
647,9236577,XDD-7010,0,284,1,4.7
648,9236084,X-6002,0,315,0,2.8
649,9236374,X-5502,0,338,1,2.9
650,9237742,X-6016,0,340,1,1.5
651,9237672,X2251,0,325,1,1.6
652,9236940,XDD-7008,1,334,0,2.5
653,9238744,X-1165SL01,0,290,2,1.7
654,9237394,XB-2262,0,334,1,3.8
655,9237260,XDD-1020,1,265,1,3.8
656,9237181,X1186MS-Black,0,315,1,4.3
657,9238460,C031,1,307,1,3.1
658,9236181,X1184MS-Black,0,273,0,2.9
659,9237461,HMTS-B9023,0,354,1,3.6
660,9238340,X-2282,1,334,1,1.8
661,9236916,XDD-7016,0,348,1,3.7
662,9239338,X0525BSG,1,273,0,4.8
663,9239383,X1115MS-White,0,275,1,2.8
664,9237483,C037,0,288,2,2.6
665,9237119,X-2285,0,323,1,3.6
666,9236164,X-7003,0,283,3,3.7
667,9239605,X1177MS-Blue,0,269,1,2.9
668,9238159,XDD-7020,1,275,1,3.5
669,9236415,HM-GG9010,0,284,1,1.7
670,9236091,XDD-7074,1,265,1,1.5
671,9236908,XDD-7064,1,228,1,2.9
672,9239329,X-7053,0,290,2,3.2
673,9239143,XDD-7069,1,275,1,2.2
674,9236034,XDD-7048,0,288,0,2.9
675,9239898,X-6021,0,334,1,2.5
676,9236377,X1190,0,310,1,2.7
677,9236277,X-2270,1,340,1,3.5
678,9239551,XDD-7075,1,849,2,1.8
679,9239129,C020,0,320,2,4.3
680,9237077,X-2292,0,340,0,4.3
681,9239846,X2114SM01,0,275,1,2.2
682,9239371,X-2269,0,288,2,4.1
683,9238396,C044,0,360,1,2.4
684,9238413,XDD-7004,0,360,1,4.1
685,9238280,AXE-1143NL01,0,324,1,3.5
686,9236992,XDD-7032,0,314,0,2.5
687,9237817,XDD-7050,0,338,1,3.2
688,9239351,X-2263,1,323,1,2.4
689,9239454,X3502WBS,0,349,8,3.4
690,9237606,X1165KL01,0,310,1,4.8
691,9239098,X-2281,1,360,1,1.7
692,9236001,X3503WWS,0,339,9,4.3
693,9239400,C024,1,275,1,2.4
694,9236637,XDD-7057,1,349,13,4.4
695,9238368,C033,0,331,1,4.1
696,9236597,X-6011,0,334,1,3.5
697,9236637,XDD-7065,0,349,2,4.5
698,9237462,X1192,0,797,2,1.9
699,9239122,XDD-7035,0,329,6,3.7
700,9236093,X-2280,0,275,2,3
701,9236956,C040,0,270,0,4.5
702,9238474,C017,0,334,1,2.3
703,9239591,X-2267,0,330,2,2.1
704,9236278,X0182CWWB,1,323,2,2.6
705,9237699,XDD-7059,0,315,1,1.9
706,9238085,X2114SM01,0,290,0,2.2
707,9238137,XDD-7032,0,334,0,2.5
708,9236134,X1170MS-Black,0,299,9,3.3
709,9237050,X2212SM01,0,338,1,3.6
710,9239787,C004,0,284,1,3.2
711,9239897,HM-SB9002,0,340,2,3.7
712,9236507,X1115SM02,1,362,1,3.5
713,9236134,XDD-1012,0,310,1,2.4
714,9238625,XDD-8005,0,324,0,2.7
715,9239492,XDD-7009,1,228,1,2.8
716,9236551,X-2290,0,314,1,3.3
717,9236419,C024,0,275,0,2.4
718,9238858,X-6053,0,320,1,3
719,9236108,XDD-7041,0,340,1,4.1
720,9239434,XDD-1012,1,313,1,2.4
721,9237572,HM-SB9001,0,338,1,2.6
722,9236458,XDD-7040,0,340,1,4
723,9238664,X-2276,1,290,2,2.5
724,9239642,C028,1,320,0,3.9
725,9237335,X-3007,0,320,2,2.6
726,9237885,X-2270,1,329,0,3.5
727,9239719,XDD-7075,0,323,1,1.8
728,9239674,HMTG-TT9018,0,340,1,3.7
729,9239877,X1174MS-White,0,323,0,4.5
730,9237607,XDD-1014,1,275,1,4.6
731,9238482,XB-2231,0,338,0,4
732,9236738,X0502SG,0,273,0,3.9
733,9236312,X-1202,0,309,0,4.7
734,9239481,XDD-7002,0,310,1,4.2
735,9237201,XDD-7064,0,329,0,2.9
736,9236191,XDD-8019,0,340,2,4.1
737,9237174,XDD-7045,0,330,2,1.8
738,9236932,XDD-7087,0,304,0,3.4
739,9236075,C035,0,340,1,1.9
740,9237857,X-7060,1,334,1,3.1
741,9238251,HMTG-TT9018,0,288,0,3.7
742,9236632,HM-SB9002,1,281,1,3.7
743,9237461,HMTG-TT9018,1,660,2,3.7
744,9239036,X1173MS-Black,1,273,0,1.7
745,9238577,XDD-7040,0,270,1,4
746,9237011,X0139_C,1,275,2,2.3
747,9237764,X-7004,1,310,0,4
748,9236951,XDD-7032,0,320,0,2.5
749,9236963,X-1201,0,283,3,4.4
750,9236267,XDD-7014,0,337,2,2.9
751,9238847,C003,1,283,1,4.7
752,9236627,XDD-7018,0,269,1,2.1
753,9239330,XDD-7056,0,316,1,3.3
754,9237852,HM-GG9007,0,299,2,4.6
755,9239913,X2212SM01,1,340,2,3.6
756,9236866,X1198,1,610,1,3.6
757,9236898,XDD-7049,1,338,2,4.5
758,9236856,XB-2262,0,338,1,3.8
759,9239505,X-2282,1,0,0,1.8
760,9239953,XDD-7049,1,340,0,4.5
761,9237752,X-6026,1,265,1,1.6
762,9238926,X1182MS-Black,0,290,2,3.6
763,9239762,XDD-7067,0,328,1,1.5
764,9237382,C017,1,291,0,2.3
765,9237694,C026,1,313,1,3.6
766,9236034,XDD-7067,0,323,0,1.5
767,9236154,X-2281,1,323,1,1.7
768,9237966,XDD-7075,0,273,0,1.8
769,9238504,C025,0,275,2,3.9
770,9239311,X11442441L12,1,275,2,4.3
771,9239082,X3528WWB,0,309,0,2.8
772,9238536,X-2116,1,323,2,3.8
773,9237656,XDD-7035,0,331,1,3.7
774,9239914,X6001,0,275,0,2.9
775,9238390,X2114SM01,0,797,2,2.2
776,9237490,X1195,1,283,1,3.4
777,9238706,X-6010,0,309,1,2.7
778,9238304,X-6055,0,290,1,2.5
779,9237311,XDD-7054,1,349,2,2
780,9237887,XDD-7078,0,349,1,4.6
781,9239982,X1186MS-Black,1,0,0,4.3
782,9237310,XDD-7084,1,349,0,1.6
783,9239735,XDD-7084,0,199,1,1.6
784,9237247,X-6016,0,349,2,1.5
785,9237383,XDD-7005,1,299,1,2
786,9239528,XDD-7052,0,370,7,2
787,9238396,X-6018,1,349,1,4.5
788,9237727,X3525WWB,0,349,1,4.6
789,9237771,XDD-7046,1,299,0,3.7
790,9237974,XDD-7078,1,578,1,4.6
791,9239508,C044,1,0,0,2.4
792,9236861,X1195,0,329,1,3.4
793,9237363,X1152KL01,1,339,1,4.5
794,9237889,C003,0,340,1,4.7
795,9238043,X-1116SL01,0,289,1,2.7
796,9238226,X-2288,0,339,2,2.3
797,9238569,X2116SL01,0,349,1,4.3
798,9238710,C030,0,1047,1,4.7
799,9239136,XXM2,1,0,0,2.4
800,9237049,X-3009,0,275,1,1.7
801,9239176,XDD-1007,0,349,1,2.3
802,9237309,XDD-7002,0,362,1,4.2
803,9239106,X0182CWWS,0,799,8,3
804,9236488,X2254,0,370,0,2.2
805,9239956,C015,1,362,0,2.5
806,9237431,C024,1,339,1,2.4
807,9238040,X-6002,0,342,0,2.8
808,9236160,C013,0,329,2,2.5
809,9237733,X-3005,1,698,6,1.9
810,9236971,X3503WWS,0,349,0,4.3
811,9238513,X-3003,0,320,0,4.7
812,9236238,X-6022,1,299,2,3.8
813,9237844,C026,1,293,0,3.6
814,9239501,X-6018,0,249,1,4.5
815,9239547,C035,1,349,1,1.9
816,9239797,X1184MS-Black,1,365,2,2.9
817,9237193,X-3004,0,299,1,4.4
818,9238263,C008,0,349,1,4.1
819,9237821,X-6011,0,329,2,3.5
820,9236327,C017,0,324,0,2.3
821,9238486,X-2282,0,339,1,1.8
822,9239716,X-1201,0,275,1,4.4
823,9238103,C016,1,293,0,4.3
824,9238120,HM-GS9005,0,342,0,4.7
825,9238859,C002,0,289,1,3.8
826,9238770,XDD-7020,0,299,1,3.5
827,9236130,X-6016,0,349,2,1.5
828,9236102,X-2294,0,0,0,1.7
829,9238616,X-6004,0,0,0,4.6
830,9236974,X2229SM03,0,319,1,4
831,9239079,X0139_C,0,289,1,2.3
832,9236351,HMTS-S9020,1,339,1,3.6
833,9239253,X1115SM02,1,1017,2,3.5
834,9237354,XDD-8019,1,0,0,4.1
835,9238393,X3527WWB,0,329,0,3.4
836,9236176,C033,0,345,1,4.1
837,9238222,X-2264,1,299,2,4.1
838,9236800,X-6054,0,349,3,4.7
839,9239562,X-7047,1,0,0,2.6
840,9239704,X-6008,1,698,0,4.4
841,9239160,X1192,0,299,2,1.9
842,9238205,HM-GG9008,1,329,1,2
843,9238084,X-6020,0,0,0,3.3
844,9237321,X-1253,0,339,6,3.4
845,9236602,HM-GG9008,0,0,0,2
846,9236976,XDD-7031,0,289,2,4.2
847,9239368,X1115SM01,0,0,0,2.2
848,9238480,XDD-7036,1,578,0,2.6
849,9238048,XB-2262,0,370,2,3.8
850,9236779,XDD-7004,1,349,1,4.1
851,9237265,XB-2231,0,365,1,4
852,9238898,X-1203,0,365,1,2.6
853,9236419,XDD-7012,0,279,0,2.9
854,9237491,X-7003,0,349,1,3.7
855,9236944,X3526WWB,0,340,1,2.1
856,9239308,X-6026,1,349,2,1.6
857,9236497,C033,1,1498,12,4.1
858,9239104,X11152116ML21,0,0,0,4
859,9237623,HM-GG9013,0,349,2,3.8
860,9238266,C032,0,370,5,2
861,9236084,C030,1,299,2,4.7
862,9239736,X-2262,1,339,1,2.2
863,9237346,X-6026,0,299,1,1.6
864,9239286,X-7047,1,339,0,2.6
865,9237184,X-2266,1,839,2,2.8
866,9239104,X6007,0,339,1,1.9
867,9236867,X-6008,0,349,0,4.4
868,9239825,X0504SG,1,349,1,2.3
869,9238400,X-2282,0,370,1,1.8
870,9239838,XDD-7002,1,0,0,4.2
871,9239133,C028,0,0,0,3.9
872,9236053,C001,0,329,1,3.9
873,9236436,X-1121,1,349,13,3.9
874,9237299,XDD-7074,1,349,3,1.5
875,9237246,X-6022,0,849,1,3.8
876,9238751,X-2273,0,329,2,1.7
877,9238194,XDD-7038,0,0,0,1.9
878,9236752,XDD-7002,0,299,2,4.2
879,9237143,C040,0,319,0,4.5
880,9236565,XDD-7054,0,538,2,2
881,9238455,X-6003,1,849,5,4.6
882,9236735,XDD-7002,1,339,2,4.2
883,9238681,XDD-7004,0,849,1,4.1
884,9239735,C007,0,339,8,4.1
885,9237447,HM-GB9006,0,339,1,3.8
886,9236792,X3516WW,1,349,1,2.4
887,9237367,C034,0,349,0,2.3
888,9236438,X1192,1,335,8,1.9
889,9238969,XDD-7069,0,289,1,2.2
890,9238776,X-2261,1,329,1,4.5
891,9239785,C002,1,349,1,3.8
892,9237545,X-2280,1,349,0,3
893,9238656,XXM2,1,349,1,2.4
894,9239495,C021,0,339,1,2.4
895,9238365,XDD-7049,0,299,2,4.5
896,9236099,XXM2,0,289,1,2.4
897,9237418,XDD-7066,0,299,0,2.9
898,9237073,X-3008,0,329,8,1.6
899,9237611,HMTS-B9023,0,249,2,3.6
900,9239295,X3529WWB,1,370,1,4.5
901,9238713,XDD-7084,0,349,1,1.6
902,9239096,X-7003,1,349,2,3.7
903,9238465,OXDD1526,0,299,1,1.7
904,9237835,X-6005,0,326,1,2.2
905,9236731,X-2290,1,329,1,3.3
906,9236470,C025,0,289,2,3.9
907,9236541,X-2270,1,289,0,3.5
908,9238128,X1184MS-Black,0,349,2,2.9
909,9237807,X-6020,1,0,0,3.3
910,9236639,HM-SB9003,0,349,1,1.7
911,9238743,X-6052,0,329,1,2.5
912,9236998,HM-SB9001,0,299,1,2.6
913,9238521,X-2289,1,329,1,2.1
914,9239431,X0505SG,0,349,0,3.5
915,9239818,C014,1,349,1,3
916,9237231,XDD-7050,1,319,2,3.2
917,9239856,X2114SM01,0,349,2,2.2
918,9238815,XDD-7084,0,849,2,1.6
919,9236499,X1182MS-Black,0,349,1,3.6
920,9238921,X-6001,0,339,0,3.8
921,9236597,X-6017,0,299,0,1.5
922,9238741,X2114SM01,0,365,0,2.2
923,9236812,XDD-7014,0,329,1,2.9
924,9236072,X-7053,1,370,1,3.2
925,9239089,X-2270,1,349,2,3.5
926,9237990,OX2004SL01,0,320,0,4.7
927,9237628,XDD-7068,1,329,1,2.2
928,9237610,X-2280,0,339,1,3
929,9237997,XDD-7066,0,339,1,2.9
930,9239459,X-2261,1,370,1,4.5
931,9236106,C031,0,349,2,3.1
932,9238967,X-3005,0,329,1,1.9
933,9239630,X-6055,0,339,1,2.5
934,9238628,C019,0,349,2,3.7
935,9239933,HM-GB9006,0,349,1,3.8
936,9238924,X3528WWB,0,349,1,2.8
937,9239349,X-1144KL01,1,329,0,2
938,9238193,X11152116ML21,0,299,1,4
939,9236272,C003,0,349,1,4.7
940,9236436,X-6004,1,339,1,4.6
941,9239313,XDD-7075,0,339,0,1.8
942,9236038,X-2263,1,299,1,2.4
943,9239478,X-2267,1,339,1,2.1
944,9238351,X-7060,1,339,1,3.1
945,9237116,X-6055,0,345,0,2.5
946,9238691,X3526WWB,1,349,1,2.1
947,9239232,X2212SM01,1,339,2,3.6
948,9236189,X-2292,1,339,1,4.3
949,9238723,X1152KL01,1,339,1,4.5
950,9237598,XDD-7061,1,289,1,1.9
951,9239563,X-7003,0,370,1,3.7
952,9237248,XDD-7066,0,370,1,2.9
953,9239294,X2228SM06,0,349,1,3.7
954,9236573,XDD-7070,1,299,0,1.6
955,9237714,X0139_C,0,339,1,2.3
956,9238907,XDD-1012,1,799,2,2.4
957,9236364,XDD-7057,0,329,1,4.4
958,9237266,X-3004,0,339,1,4.4
959,9239378,X-2276,0,329,2,2.5
960,9236811,X1170MS-Black,1,339,1,3.3
961,9239670,XDD-8005,0,329,1,2.7
962,9238257,X-2263,1,299,1,2.4
963,9237383,X3516WW,1,299,0,2.4
964,9239477,X-6005,1,299,2,2.2
965,9237571,X1173MS-Black,0,249,1,1.7
966,9237377,X-6021,0,339,0,2.5
967,9239404,HM-GG9004,1,299,0,3.6
968,9236095,XDD-1002,1,329,2,4.1
969,9237431,X-1116SL01,1,349,1,2.7
970,9239912,nan,0,329,1,4.7
971,9236011,XDD-7019,0,349,1,4.2
972,9236584,HM-GG9008,0,289,1,2
973,9238443,XDD-7001,0,339,1,2.5
974,9239084,XDD-7094,1,349,7,2.7
975,9236900,X-2231,0,289,1,3.5
976,9239721,X1174MS-White,0,329,8,4.5
977,9238026,XDD-7056,0,349,2,3.3
978,9237336,X1192,1,289,1,1.9
979,9237777,X-7004,1,299,0,4
980,9239274,XDD-7051,1,299,0,3.7
981,9237569,X1191,1,299,0,2.9
982,9236941,XDD-1007,0,329,1,2.3
983,9239453,XDD-8005,1,365,1,2.7
984,9236175,XDD-7057,0,849,1,4.4
985,9238914,OXDD1526,0,349,1,1.7
986,9239489,XDD-7075,1,299,1,1.8
987,9238497,XDD-7070,0,349,1,1.6
988,9239882,X-2258,1,339,1,2.2
989,9239417,OX2003SM01,1,349,1,2.9
990,9236822,HMTG-G9011,0,284,5,2.5
991,9238354,XM3,0,339,1,3.3
992,9236965,C004,1,339,0,3.2
993,9236072,X-6018,0,349,0,4.5
994,9237932,X0525BSG,1,299,1,4.8
995,9236336,X-6009,0,339,1,4.7
996,9239332,XDD-7076,0,339,0,2
997,9239590,X2241SL02,0,339,2,4.8
998,9237847,C017,0,325,0,2.3
999,9236997,X-1116SL01,1,349,1,2.7
1000,9236903,X-6009,0,335,2,4.7
1001,9239753,XDD-7018,0,329,1,2.1
1002,9239508,XDD-7084,0,349,1,1.6
1003,9239896,C039,0,339,1,1.8
1004,9237426,HM-GG9012,1,299,1,3.1
1005,9239754,X1191,1,349,0,2.9
1006,9237905,XDD-7041,0,349,1,4.1
1007,9236982,HM-GG9007,0,299,2,4.6
1008,9236105,XB-2231,0,279,0,4
1009,9236427,C001,0,349,0,3.9
1010,9238061,X-6016,0,349,1,1.5
1011,9238670,XB-2231,0,339,1,4
1012,9237255,X3501WWB,1,335,0,2
1013,9238569,XDD-7016,0,365,0,3.7
1014,9239347,C019,1,299,1,3.7
1015,9239063,XDD-7046,0,329,1,3.7
1016,9236844,C030,0,339,0,4.7
1017,9236840,X-2278,0,329,0,4.6
1018,9237565,XDD-7066,0,349,1,2.9
1019,9236632,X1165KL01,0,299,1,4.8
1020,9238893,XDD-7046,1,698,0,3.7
1021,9236292,XB-2262,0,319,1,3.8
1022,9239366,X1143NL01,1,1678,1,3.4
1023,9236685,X-6053,0,319,0,3
1024,9237364,X1193,1,349,1,1.9
1025,9236252,XDD-7013,0,319,6,2.4
1026,9236633,X-3008,1,349,1,1.6
1027,9239134,C033,0,339,0,4.1
1028,9239581,X-2264,0,299,0,4.1
1029,9236968,C021,0,339,1,2.4
1030,9238603,X-6023,0,339,0,4.3
1031,9236439,X3532WWB,0,299,6,1.7
1032,9239217,OXDD1526,0,365,0,1.7
1033,9238602,C024,0,284,5,2.4
1034,9238588,X-6009,1,299,1,4.7
1035,9238675,XDD-7067,0,339,1,1.5
1036,9237897,C008,0,339,0,4.1
1037,9236744,X-6005,0,339,1,2.2
1038,9239855,C034,1,339,1,2.3
1039,9239445,XDD-7039,1,839,1,2.1
1040,9236805,HMTG-TT9009,0,339,0,3.5
1041,9236037,X-6018,1,0,0,4.5
1042,9237077,X1193,0,349,1,1.9
1043,9237825,X-2270,1,849,1,3.5
1044,9239013,HMTG-G9004,1,345,1,4.7
1045,9238238,XDD-7009,1,329,1,2.8
1046,9238900,X-6005,0,0,0,2.2
1047,9237992,XDD-7070,0,349,0,1.6
1048,9238085,XDD-7034,1,349,0,4.7
1049,9237647,X1177MS-Blue,0,349,0,2.9
1050,9238811,X-6011,0,299,0,3.5
1051,9237349,X1176MS-Black,0,329,0,2.6
1052,9238789,X-3005,0,299,8,1.9
1053,9238341,X3527WWB,0,299,0,3.4
1054,9236063,X1191,1,349,1,2.9
1055,9236100,X2228SM06,0,349,0,3.7
1056,9239027,C031,1,329,0,3.1
1057,9237053,XDD-7037,0,349,1,1.5
1058,9236954,X-7047,0,299,1,2.6
1059,9236093,AXE-1143NL01,0,349,1,3.5
1060,9237651,C014,1,339,0,3
1061,9236577,nan,0,365,0,4.7
1062,9239499,X3512WW,1,349,0,2.2
1063,9237856,X-2278,0,299,1,4.6
1064,9237971,X-2261,1,339,1,4.5
1065,9236516,XDD-7067,1,339,0,1.5
1066,9236573,X-3003,0,349,1,4.7
1067,9237260,XDD-7011,1,329,1,3.3
1068,9237651,X-6008,1,284,1,4.4
1069,9238096,HMTS-B9023,0,349,1,3.6
1070,9237787,X-6054,0,329,10,4.7
1071,9239105,C020,0,849,0,4.3
1072,9237420,C030,0,349,1,4.7
1073,9239569,X0139_C,0,289,1,2.3
1074,9236104,XDD-7064,1,349,0,2.9
1075,9239636,X0502SG,1,339,0,3.9
1076,9236209,X0501SG,0,289,1,4.6
1077,9239098,XDD-7061,0,299,0,1.9
1078,9238067,X-6005,0,349,0,2.2
1079,9237339,HMTS-B9024,1,339,1,2.8
1080,9239799,X-2261,1,289,1,4.5
1081,9238995,X1177MS-Blue,0,329,0,2.9
1082,9236758,XDD-7031,1,349,1,4.2
1083,9239939,C025,0,329,0,3.9
1084,9236951,HM-GG9007,1,299,0,4.6
1085,9238510,X1193,1,349,0,1.9
1086,9239367,X-3006,0,349,1,2.8
1087,9238868,X3530WWB,1,370,1,4.6
1088,9238752,HMTS-B9022,0,349,0,2.9
1089,9237839,OX2003SM01,0,349,1,2.9
1090,9237137,X-2263,1,299,1,2.4
1091,9236356,XDD-7074,0,299,0,1.5
1092,9238751,HM-SB9001,0,339,0,2.6
1093,9239738,X1165KL01,1,319,0,4.8
1094,9236310,X-2292,1,375,40,4.3
1095,9239319,C027,1,289,1,4.1
1096,9239168,X-6003,0,339,1,4.6
1097,9236528,X-2257,1,329,1,4.1
1098,9237854,X-6018,1,349,0,4.5
1099,9236952,C003,0,349,1,4.7
1100,9236884,X-2257,0,289,1,4.1
1101,9239136,C018,1,370,1,4.4
1102,9237390,HM-GB9006,0,349,1,3.8
1103,9238654,X-7004,1,329,0,4
1104,9238241,HMTS-S9021,1,298,0,2.7
1105,9237855,X-4001,1,345,0,2
1106,9239656,X-6024,0,349,0,4.6
1107,9238542,XDD-7033,0,329,1,3
1108,9237057,X1115SM01,1,599,1,2.2
1109,9237508,X1176MS-Black,0,599,1,2.6
1110,9236168,X3503WWS,0,329,1,4.3
1111,9237680,XDD-1020,0,339,1,3.8
1112,9236414,X-5502,0,349,1,2.9
1113,9237937,X-6019,1,329,0,1.7
1114,9236833,X-2263,1,299,0,2.4
1115,9239584,C018,1,599,14,4.4
1116,9237978,C023,1,698,1,2.6
1117,9237552,XDD-7074,1,329,0,1.5
1118,9236032,XDD-1014,1,0,0,4.6
1119,9239947,X-7058,1,299,1,1.7
1120,9239325,XDD-1007,0,349,1,2.3
1121,9238982,X-3008,0,299,0,1.6
1122,9239386,X3501WWB,0,349,0,2
1123,9237881,C032,0,349,1,2
1124,9239938,XDD-7002,0,299,1,4.2
1125,9236524,X-2270,0,299,1,3.5
1126,9236715,XDD-7039,1,329,0,2.1
1127,9236616,C041,1,299,1,2.6
1128,9239559,X1165KL01,0,345,1,4.8
1129,9238342,XDD-7065,1,299,1,4.5
1130,9237407,XDD-1003,1,349,1,3.8
1131,9236738,HMTS-S9020,0,329,1,3.6
1132,9239918,HM-SB9001,1,329,1,2.6
1133,9236846,X2114SM01,1,289,6,2.2
1134,9237425,XDD-7069,0,339,1,2.2
1135,9237223,X11152116ML21,1,319,1,4
1136,9236655,XB-2262,0,279,0,3.8
1137,9236271,X-6015,1,299,1,1.8
1138,9239837,C025,1,349,1,3.9
1139,9237077,X-6003,0,299,0,4.6
1140,9236004,X-3008,0,349,0,1.6
1141,9237176,X1162KL01,0,349,0,4.6
1142,9239526,XDD-7031,1,360,1,4.2
1143,9238145,X1158MS-Black,1,284,1,4.2
1144,9236262,HM-GS9005,1,289,6,4.7
1145,9236052,X-9001,0,299,0,1.9
1146,9239724,HM-SB9001,0,349,0,2.6
1147,9237723,X-2289,0,329,1,2.1
1148,9237078,X-6017,1,335,0,1.5
1149,9238618,X1193,0,349,1,1.9
1150,9237179,X3501WWB,0,289,1,2
1151,9239151,X-6019,0,299,0,1.7
1152,9237498,C031,0,349,0,3.1
1153,9236037,X-7003,0,349,0,3.7
1154,9239763,C016,1,289,1,4.3
1155,9239076,C012,0,698,0,2.5
1156,9236522,C012,0,349,1,2.5
1157,9239716,X1165KL01,0,0,0,4.8
1158,9237847,C007,0,289,1,4.1
1159,9239631,X2254,0,849,1,2.2
1160,9237589,OX2004SL01,0,289,1,4.7
1161,9237178,X-6055,0,299,1,2.5
1162,9239834,X1145MS-White,1,289,2,3.2
1163,9238750,X-6016,0,345,2,1.5
1164,9238316,XDD-7044,0,349,1,2.8
1165,9239434,X-6055,1,549,3,2.5
1166,9239151,X-2287,0,339,2,3
1167,9237909,XDD-7062,0,349,0,4.5
1168,9237130,XDD-1007,0,375,2,2.3
1169,9238802,X-1254,0,339,1,4.5
1170,9238304,X-7004,1,349,1,4
1171,9239238,HMTG-TT9009,1,549,3,3.5
1172,9236538,X-1253,0,349,1,3.4
1173,9238413,X-2266,1,349,1,2.8
1174,9239673,HM-SB9002,0,339,1,3.7
1175,9238302,C037,0,289,1,2.6
1176,9238295,X1143NL01,0,329,1,3.4
1177,9239242,X6001,0,349,2,2.9
1178,9238171,X-2265,0,335,1,3.7
1179,9238235,XDD-1002,0,339,2,4.1
1180,9239957,X-2289,1,299,1,2.1
1181,9239094,HM-GG9013,1,339,1,3.8
1182,9238182,C035,0,329,1,1.9
1183,9239144,X1192,1,349,1,1.9
1184,9238850,X-6055,1,299,2,2.5
1185,9236688,C012,0,349,1,2.5
1186,9237373,X-7053,0,349,2,3.2
1187,9239091,XDD-1005,1,289,1,2.5
1188,9239279,X2241SL02,0,349,1,4.8
1189,9238558,XDD-8019,0,349,1,4.1
1190,9239178,XDD-7097,1,299,1,2
1191,9237262,X0501SG,1,299,3,4.6
1192,9239487,XDD-1007,1,339,1,2.3
1193,9237670,X-6002,0,349,1,2.8
1194,9236938,X-2276,0,329,1,2.5
1195,9236327,C020,1,549,2,4.3
1196,9238233,X-2261,0,339,1,4.5
1197,9236528,OXDD1526,0,349,1,1.7
1198,9238161,X-B6002,1,349,1,4.5
1199,9238641,HMTS-S9020,0,289,1,3.6
1200,9237801,X-6016,1,299,1,1.5
1201,9239458,XDD-7017,1,339,9,1.8
1202,9236590,X3502WBS,0,299,1,3.4
1203,9239776,XDD-7072,0,349,1,4.7
1204,9237395,X-5502,0,349,1,2.9
1205,9238092,X-6005,0,349,1,2.2
1206,9236056,HMTG-TT9018,1,349,2,3.7
1207,9238023,X1152MS-Black,0,849,2,1.5
1208,9239879,X-2293,1,299,1,3.5
1209,9236959,X-B6002,1,340,4,4.5
1210,9239105,X1145MS-White,1,349,2,3.2
1211,9238139,C027,0,349,6,4.1
1212,9238067,X3516WW,1,295,1,2.4
1213,9238016,X-1252,0,349,2,3.5
1214,9239255,XDD-7094,1,289,1,2.7
1215,9239933,XDD-7037,0,299,1,1.5
1216,9238804,X-6003,0,325,1,4.6
1217,9238270,X-1252,1,289,2,3.5
1218,9239725,C028,0,299,1,3.9
1219,9236604,X1115SM02,1,289,2,3.5
1220,9239470,X1152KL01,1,365,1,4.5
1221,9236533,X-6009,1,0,0,4.7
1222,9238680,X1176MS-Black,1,349,1,2.6
1223,9236628,X-2280,1,339,1,3
1224,9237064,X1192,0,349,1,1.9
1225,9239767,XDD-7038,0,279,2,1.9
1226,9239221,X-6006,0,329,2,1.5
1227,9238435,XBB-6016,0,339,1,4.7
1228,9238694,XDD-7038,0,349,2,1.9
1229,9238241,HM-SB9001,0,318,1,2.6
1230,9236041,X-2263,0,299,1,2.4
1231,9238560,X-1252,0,370,2,3.5
1232,9236358,X1174MS-White,0,339,2,4.5
1233,9237500,XDD-7020,0,425,2,3.5
1234,9236362,X1190,0,849,3,2.7
1235,9238161,X1158SL01,0,279,2,4.2
1236,9238611,XDD-7051,0,349,2,3.7
1237,9238003,HM-GG9004,0,299,2,3.6
1238,9239851,C018,1,339,2,4.4
1239,9236755,X11162116SL01,0,349,25,3.1
1240,9236676,X1177MS-Blue,0,319,1,2.9
1241,9239060,X-2270,0,329,1,3.5
1242,9239942,X1165MS-Black,0,339,2,3
1243,9238571,C014,0,339,2,3
1244,9238792,X-6016,1,289,2,1.5
1245,9237537,C031,0,328,1,3.1
1246,9236693,XDD-7046,0,349,2,3.7
1247,9239908,C035,0,279,2,1.9
1248,9236242,X-2231,0,349,1,3.5
1249,9237878,XDD-7018,0,299,2,2.1
1250,9237310,X-2258,0,339,2,2.2
1251,9237053,X01170219S,1,319,5,4
1252,9238634,X0139_C,1,299,2,2.3
1253,9239858,OX2004SL01,1,289,2,4.7
1254,9238173,OX2004SL01,0,349,2,4.7
1255,9238981,C032,0,289,1,2
1256,9238935,X0505SG,1,349,1,3.5
1257,9238298,X-4001,0,299,2,2
1258,9239205,X3527WWB,1,349,1,3.4
1259,9236771,X2251,0,349,2,1.6
1260,9236520,XDD-7013,0,339,2,2.4
1261,9236717,X0522BSG,0,289,3,2.1
1262,9236372,XDD-7039,1,299,2,2.1
1263,9239448,X1176MS-Black,0,299,2,2.6
1264,9236762,X2251,1,299,2,1.6
1265,9237510,XDD-7080,0,299,1,4
1266,9236995,XDD-8005,0,849,1,2.7
1267,9237846,X3533WW,0,349,2,2.7
1268,9236293,X-2261,0,299,1,4.5
